customer_id,region,preferred_channel,acquisition_source,age_band,tier
C001614,Asia-Pacific,Mixed,Boutique,35-44,VIP
C001615,Japan,Boutique,Online,35-44,Standard
C001616,Asia-Pacific,Boutique,Social,35-44,Standard
C001617,EMEA,Mixed,Boutique,25-34,Loyalty
C001618,Japan,Boutique,Social,18-24,VIP
C001619,Americas,Boutique,Referral,18-24,Loyalty
C001620,Asia-Pacific,Boutique,Boutique,25-34,Loyalty
C001621,Americas,Online,Referral,35-44,VIP
C001622,Japan,Online,Social,18-24,Loyalty
C001623,Japan,Mixed,Referral,35-44,VIP
C001624,Japan,Online,Online,35-44,VIP
C001625,EMEA,Boutique,Referral,55+,VIP
C001626,Asia-Pacific,Boutique,Boutique,18-24,VIP
C001627,Americas,Mixed,Referral,25-34,Standard
C001628,Japan,Online,Social,35-44,VIP
C001629,EMEA,Online,Online,25-34,VIP
C001630,Americas,Mixed,Referral,35-44,Loyalty
C001631,Japan,Mixed,Online,35-44,Standard
C001632,Asia-Pacific,Boutique,Online,18-24,Loyalty
C001633,Asia-Pacific,Online,Referral,45-54,VIP
C001634,Americas,Online,Boutique,55+,VIP
C001635,Americas,Online,Referral,25-34,Loyalty
C001636,Americas,Online,Referral,55+,Loyalty
C001637,Asia-Pacific,Online,Boutique,35-44,Standard
C001638,EMEA,Online,Event,45-54,Loyalty
C001639,Japan,Online,Online,25-34,Standard
C001640,Asia-Pacific,Boutique,Referral,45-54,Standard
C001641,Japan,Online,Event,25-34,Loyalty
C001642,Americas,Boutique,Online,45-54,Standard
C001643,EMEA,Boutique,Social,25-34,VIP
C001644,Japan,Online,Social,55+,VIP
C001645,Japan,Online,Boutique,45-54,Standard
C001646,Asia-Pacific,Mixed,Referral,25-34,VIP
C001647,Japan,Mixed,Referral,55+,Loyalty
C001648,EMEA,Online,Event,18-24,Standard
C001649,Asia-Pacific,Online,Referral,35-44,VIP
C001650,EMEA,Online,Social,55+,VIP
C001651,Japan,Boutique,Referral,35-44,Standard
C001652,EMEA,Mixed,Online,35-44,Standard
C001653,Japan,Boutique,Referral,25-34,Standard
C001654,Asia-Pacific,Mixed,Event,45-54,Standard
C001655,Asia-Pacific,Online,Social,18-24,Standard
C001656,Japan,Boutique,Social,45-54,Loyalty
C001657,Asia-Pacific,Mixed,Social,55+,Loyalty
C001658,Japan,Online,Social,45-54,Standard
C001659,Japan,Online,Online,25-34,Standard
C001660,Americas,Online,Boutique,45-54,Loyalty
C001661,Americas,Mixed,Referral,45-54,Standard
C001662,Japan,Online,Referral,35-44,VIP
C001663,Japan,Boutique,Referral,18-24,VIP
C001664,Americas,Online,Social,18-24,Standard
C001665,Asia-Pacific,Online,Online,55+,Loyalty
C001666,Americas,Mixed,Boutique,55+,VIP
C001667,Americas,Boutique,Boutique,25-34,Loyalty
C001668,EMEA,Boutique,Boutique,35-44,VIP
C001669,EMEA,Boutique,Social,55+,Standard
C001670,Asia-Pacific,Online,Boutique,18-24,Loyalty
C001671,Japan,Boutique,Social,55+,VIP
C001672,EMEA,Boutique,Boutique,55+,Loyalty
C001673,Asia-Pacific,Mixed,Event,25-34,Standard
C001674,EMEA,Mixed,Social,35-44,Standard
C001675,EMEA,Mixed,Event,45-54,Standard
C001676,Japan,Boutique,Online,25-34,Loyalty
C001677,EMEA,Online,Online,25-34,Loyalty
C001678,Japan,Boutique,Online,18-24,Loyalty
C001679,Japan,Boutique,Social,55+,Standard
C001680,Asia-Pacific,Mixed,Boutique,35-44,VIP
C001681,Americas,Boutique,Referral,45-54,Loyalty
C001682,Asia-Pacific,Mixed,Event,45-54,Standard
C001683,Japan,Boutique,Event,25-34,Loyalty
C001684,Japan,Online,Boutique,55+,Loyalty
C001685,Japan,Mixed,Online,25-34,Loyalty
C001686,EMEA,Boutique,Referral,45-54,Standard
C001687,Japan,Boutique,Online,25-34,VIP
C001688,Asia-Pacific,Online,Event,45-54,Loyalty
C001689,EMEA,Mixed,Boutique,18-24,VIP
C001690,EMEA,Mixed,Referral,45-54,Standard
C001691,Japan,Mixed,Event,35-44,Loyalty
C001692,Asia-Pacific,Mixed,Boutique,55+,Standard
C001693,EMEA,Mixed,Referral,25-34,Standard
C001694,Japan,Online,Boutique,45-54,VIP
C001695,Asia-Pacific,Boutique,Event,45-54,VIP
C001696,Japan,Mixed,Social,35-44,Standard
C001697,Americas,Online,Boutique,55+,Loyalty
C001698,EMEA,Boutique,Event,18-24,Standard
C001699,Japan,Online,Boutique,25-34,VIP
C001700,Japan,Boutique,Referral,55+,VIP
C001701,Japan,Boutique,Event,55+,Loyalty
C001702,Japan,Boutique,Boutique,25-34,Standard
C001703,EMEA,Online,Boutique,18-24,VIP
C001704,Americas,Online,Online,45-54,VIP
C001705,Americas,Mixed,Online,45-54,VIP
C001706,Americas,Online,Social,45-54,Standard
C001707,Japan,Boutique,Boutique,18-24,Standard
C001708,Americas,Mixed,Referral,45-54,Loyalty
C001709,EMEA,Boutique,Event,25-34,Standard
C001710,Asia-Pacific,Mixed,Referral,18-24,Loyalty
C001711,EMEA,Online,Referral,45-54,Loyalty
C001712,Asia-Pacific,Online,Referral,45-54,Loyalty
C001713,Japan,Online,Boutique,55+,Standard
C001714,Japan,Mixed,Social,55+,Standard
C001715,Asia-Pacific,Mixed,Referral,45-54,Standard
C001716,Japan,Mixed,Social,45-54,VIP
C001717,Japan,Online,Online,35-44,VIP
C001718,Americas,Boutique,Social,45-54,Standard
C001719,Americas,Mixed,Social,55+,VIP
C001720,Japan,Online,Social,45-54,Loyalty
C001721,Asia-Pacific,Boutique,Online,55+,Standard
C001722,Asia-Pacific,Mixed,Boutique,45-54,Standard
C001723,Americas,Online,Online,55+,Loyalty
C001724,EMEA,Boutique,Referral,35-44,Standard
C001725,Americas,Mixed,Boutique,18-24,Loyalty
C001726,Asia-Pacific,Boutique,Online,25-34,VIP
C001727,EMEA,Online,Social,45-54,Standard
C001728,Americas,Online,Event,25-34,Loyalty
C001729,Asia-Pacific,Boutique,Social,18-24,VIP
C001730,Asia-Pacific,Online,Event,55+,VIP
C001731,EMEA,Mixed,Boutique,45-54,Loyalty
C001732,EMEA,Online,Event,55+,Standard
C001733,EMEA,Mixed,Boutique,25-34,VIP
C001734,EMEA,Online,Social,25-34,VIP
C001735,Asia-Pacific,Mixed,Referral,55+,Loyalty
C001736,EMEA,Online,Social,35-44,Standard
C001737,EMEA,Online,Referral,45-54,Standard
C001738,Americas,Boutique,Social,35-44,VIP
C001739,Americas,Online,Social,35-44,VIP
C001740,Japan,Boutique,Online,25-34,VIP
C001741,Japan,Online,Online,45-54,Loyalty
C001742,Japan,Boutique,Event,35-44,Standard
C001743,Japan,Online,Boutique,55+,Standard
C001744,EMEA,Boutique,Social,45-54,Standard
C001745,Japan,Online,Referral,18-24,VIP
C001746,Americas,Mixed,Boutique,55+,Loyalty
C001747,Japan,Boutique,Event,35-44,VIP
C001748,Asia-Pacific,Boutique,Boutique,35-44,VIP
C001749,Americas,Mixed,Referral,45-54,VIP
C001750,Americas,Mixed,Event,55+,VIP
C001751,Japan,Mixed,Social,45-54,Standard
C001752,Asia-Pacific,Online,Boutique,55+,Loyalty
C001753,Japan,Mixed,Online,55+,VIP
C001754,Asia-Pacific,Online,Boutique,55+,VIP
C001755,Asia-Pacific,Mixed,Social,25-34,Standard
C001756,EMEA,Mixed,Event,35-44,Standard
C001757,Asia-Pacific,Mixed,Referral,55+,Standard
C001758,EMEA,Boutique,Social,55+,Loyalty
C001759,EMEA,Online,Boutique,45-54,Loyalty
C001760,EMEA,Boutique,Social,25-34,VIP
C001761,Americas,Boutique,Social,35-44,VIP
C001762,Americas,Mixed,Referral,55+,VIP
C001763,Americas,Online,Social,55+,VIP
C001764,Americas,Boutique,Referral,18-24,Standard
C001765,Japan,Boutique,Boutique,18-24,Standard
C001766,Japan,Online,Referral,25-34,Loyalty
C001767,EMEA,Boutique,Event,45-54,VIP
C001768,Japan,Boutique,Event,45-54,VIP
C001769,Japan,Boutique,Referral,45-54,Standard
C001770,Americas,Mixed,Online,45-54,VIP
C001771,Japan,Online,Event,55+,Standard
C001772,Americas,Boutique,Referral,18-24,VIP
C001773,Americas,Mixed,Social,18-24,VIP
C001774,Japan,Online,Boutique,35-44,VIP
C001775,Asia-Pacific,Online,Event,25-34,Standard
C001776,Asia-Pacific,Boutique,Social,35-44,Loyalty
C001777,Japan,Online,Online,25-34,VIP
C001778,Japan,Online,Social,35-44,Standard
C001779,Americas,Mixed,Referral,18-24,Standard
C001780,Asia-Pacific,Online,Boutique,45-54,Loyalty
C001781,Asia-Pacific,Mixed,Referral,35-44,Loyalty
C001782,Japan,Mixed,Event,25-34,Standard
C001783,Japan,Boutique,Referral,25-34,VIP
C001784,Asia-Pacific,Online,Event,55+,Loyalty
C001785,Japan,Online,Referral,35-44,VIP
C001786,EMEA,Mixed,Referral,35-44,VIP
C001787,EMEA,Online,Boutique,55+,VIP
C001788,Asia-Pacific,Mixed,Boutique,55+,Standard
C001789,Americas,Mixed,Event,55+,Standard
C001790,Americas,Boutique,Event,18-24,Standard
C001791,Americas,Online,Social,25-34,Standard
C001792,Japan,Online,Event,55+,Loyalty
C001793,Japan,Mixed,Boutique,45-54,Standard
C001794,Asia-Pacific,Boutique,Online,45-54,Standard
C001795,Asia-Pacific,Boutique,Social,18-24,Standard
C001796,EMEA,Mixed,Online,35-44,Standard
C001797,Americas,Boutique,Boutique,25-34,Loyalty
C001798,Japan,Mixed,Online,18-24,VIP
C001799,Asia-Pacific,Online,Boutique,18-24,Loyalty
C001800,Japan,Online,Social,25-34,Loyalty
C001801,Asia-Pacific,Boutique,Referral,18-24,Standard
C001802,Americas,Online,Event,55+,Standard
C001803,Japan,Mixed,Event,45-54,Standard
C001804,Asia-Pacific,Online,Social,45-54,VIP
C001805,Japan,Online,Referral,18-24,Loyalty
C001806,Americas,Online,Social,55+,VIP
C001807,EMEA,Online,Event,25-34,Loyalty
C001808,Japan,Boutique,Boutique,55+,Standard
C001809,Americas,Boutique,Event,25-34,Standard
C001810,Japan,Mixed,Referral,18-24,Standard
C001811,Japan,Mixed,Social,25-34,Standard
C001812,EMEA,Boutique,Social,55+,Loyalty
C001813,Japan,Boutique,Online,55+,VIP
C001814,Asia-Pacific,Online,Online,55+,VIP
C001815,EMEA,Boutique,Boutique,45-54,VIP
C001816,EMEA,Online,Event,35-44,Loyalty
C001817,Americas,Mixed,Event,35-44,VIP
C001818,Asia-Pacific,Mixed,Social,45-54,Loyalty
C001819,Americas,Mixed,Social,35-44,Standard
C001820,Japan,Mixed,Social,18-24,VIP
C001821,Americas,Mixed,Boutique,55+,Loyalty
C001822,EMEA,Online,Online,45-54,VIP
C001823,Japan,Boutique,Event,18-24,VIP
C001824,EMEA,Mixed,Boutique,45-54,VIP
C001825,EMEA,Boutique,Referral,55+,Loyalty
C001826,Japan,Online,Boutique,18-24,Loyalty
C001827,Asia-Pacific,Online,Referral,18-24,Standard
C001828,EMEA,Boutique,Social,25-34,Standard
C001829,Asia-Pacific,Mixed,Online,25-34,Loyalty
C001830,Asia-Pacific,Online,Social,45-54,VIP
C001831,Americas,Online,Online,45-54,Standard
C001832,Asia-Pacific,Mixed,Event,45-54,Standard
C001833,Americas,Mixed,Event,55+,VIP
C001834,Americas,Online,Event,25-34,VIP
C001835,EMEA,Online,Social,55+,Standard
C001836,Asia-Pacific,Online,Boutique,55+,VIP
C001837,Asia-Pacific,Mixed,Event,45-54,Standard
C001838,Japan,Mixed,Boutique,35-44,Loyalty
C001839,Japan,Boutique,Boutique,55+,Loyalty
C001840,Japan,Boutique,Event,18-24,VIP
C001841,Americas,Online,Social,45-54,VIP
C001842,Japan,Boutique,Boutique,45-54,Standard
C001843,Asia-Pacific,Online,Event,18-24,VIP
C001844,Americas,Mixed,Referral,18-24,Standard
C001845,Americas,Online,Social,35-44,Standard
C001846,EMEA,Online,Referral,45-54,Standard
C001847,Asia-Pacific,Boutique,Online,18-24,Loyalty
C001848,Americas,Boutique,Boutique,35-44,VIP
C001849,Americas,Online,Event,55+,Loyalty
C001850,EMEA,Mixed,Referral,55+,Standard
C001851,EMEA,Online,Boutique,45-54,Loyalty
C001852,EMEA,Online,Boutique,45-54,Standard
C001853,Asia-Pacific,Mixed,Referral,18-24,Standard
C001854,EMEA,Mixed,Boutique,35-44,Loyalty
C001855,Japan,Online,Event,45-54,Standard
C001856,EMEA,Boutique,Referral,45-54,Loyalty
C001857,EMEA,Boutique,Boutique,45-54,VIP
C001858,Asia-Pacific,Mixed,Online,18-24,Standard
C001859,EMEA,Mixed,Boutique,55+,Standard
C001860,Americas,Mixed,Event,35-44,Loyalty
C001861,Japan,Boutique,Event,45-54,Standard
C001862,Americas,Online,Boutique,18-24,Standard
C001863,Asia-Pacific,Mixed,Referral,55+,VIP
C001864,Asia-Pacific,Boutique,Event,55+,Standard
C001865,Americas,Boutique,Social,55+,Loyalty
C001866,Asia-Pacific,Boutique,Boutique,55+,VIP
C001867,Americas,Online,Online,55+,VIP
C001868,EMEA,Boutique,Social,25-34,Standard
C001869,Americas,Online,Social,25-34,VIP
C001870,Japan,Mixed,Referral,55+,VIP
C001871,Asia-Pacific,Mixed,Event,35-44,VIP
C001872,Asia-Pacific,Boutique,Social,25-34,Standard
C001873,Japan,Online,Referral,25-34,Standard
C001874,Americas,Mixed,Online,45-54,VIP
C001875,Americas,Online,Referral,35-44,VIP
C001876,Japan,Online,Referral,25-34,Standard
C001877,Asia-Pacific,Online,Boutique,35-44,Standard
C001878,EMEA,Online,Social,45-54,Standard
C001879,Asia-Pacific,Online,Boutique,25-34,Standard
C001880,Asia-Pacific,Online,Online,35-44,VIP
C001881,Americas,Boutique,Event,25-34,Standard
C001882,Americas,Online,Online,35-44,Standard
C001883,EMEA,Mixed,Online,45-54,VIP
C001884,EMEA,Boutique,Online,35-44,Loyalty
C001885,Americas,Boutique,Social,25-34,VIP
C001886,Japan,Mixed,Boutique,18-24,Standard
C001887,Americas,Online,Online,55+,Loyalty
C001888,Asia-Pacific,Boutique,Event,45-54,VIP
C001889,Americas,Online,Event,55+,Standard
C001890,Asia-Pacific,Online,Social,25-34,Standard
C001891,Asia-Pacific,Online,Event,55+,Loyalty
C001892,Americas,Mixed,Boutique,45-54,VIP
C001893,EMEA,Online,Event,45-54,VIP
C001894,Asia-Pacific,Boutique,Event,45-54,Standard
C001895,Asia-Pacific,Mixed,Social,55+,VIP
C001896,Japan,Mixed,Referral,45-54,Loyalty
C001897,Japan,Mixed,Event,18-24,Standard
C001898,Americas,Online,Referral,25-34,Loyalty
C001899,Americas,Boutique,Referral,45-54,VIP
C001900,Americas,Boutique,Social,55+,Standard
C001901,Americas,Online,Social,45-54,VIP
C001902,Asia-Pacific,Online,Event,18-24,Loyalty
C001903,Asia-Pacific,Boutique,Referral,45-54,Loyalty
C001904,Japan,Boutique,Referral,35-44,Loyalty
C001905,Japan,Online,Online,45-54,Standard
C001906,Asia-Pacific,Mixed,Boutique,35-44,Standard
C001907,Asia-Pacific,Mixed,Event,55+,VIP
C001908,EMEA,Boutique,Online,18-24,Standard
C001909,EMEA,Boutique,Boutique,55+,Standard
C001910,Asia-Pacific,Online,Social,35-44,Loyalty
C001911,Asia-Pacific,Online,Event,25-34,VIP
C001912,Asia-Pacific,Online,Social,35-44,Loyalty
C001913,Japan,Boutique,Event,18-24,Loyalty
C001914,Americas,Boutique,Online,25-34,VIP
C001915,Americas,Boutique,Online,55+,VIP
C001916,Japan,Mixed,Referral,35-44,Standard
C001917,Asia-Pacific,Online,Referral,45-54,Standard
C001918,Japan,Boutique,Event,18-24,Loyalty
C001919,Americas,Mixed,Online,35-44,VIP
C001920,EMEA,Boutique,Social,35-44,Standard
C001921,Japan,Boutique,Referral,55+,Loyalty
C001922,Asia-Pacific,Mixed,Boutique,55+,Standard
C001923,Americas,Online,Social,55+,VIP
C001924,Japan,Boutique,Online,45-54,Standard
C001925,Japan,Online,Referral,18-24,Loyalty
C001926,Japan,Mixed,Social,18-24,Standard
C001927,EMEA,Mixed,Event,25-34,Standard
C001928,Japan,Online,Online,25-34,Standard
C001929,Japan,Boutique,Online,25-34,Loyalty
C001930,EMEA,Boutique,Boutique,35-44,VIP
C001931,EMEA,Online,Social,45-54,Loyalty
C001932,Americas,Online,Online,55+,Loyalty
C001933,Japan,Mixed,Boutique,45-54,Standard
C001934,Americas,Online,Social,45-54,VIP
C001935,Japan,Online,Event,55+,Loyalty
C001936,Americas,Mixed,Referral,35-44,Standard
C001937,EMEA,Online,Referral,18-24,Loyalty
C001938,Americas,Mixed,Social,55+,Loyalty
C001939,Japan,Boutique,Event,18-24,VIP
C001940,EMEA,Boutique,Referral,35-44,VIP
C001941,Asia-Pacific,Boutique,Event,25-34,Loyalty
C001942,Americas,Online,Event,45-54,Loyalty
C001943,Japan,Mixed,Online,55+,Standard
C001944,Japan,Mixed,Boutique,25-34,Standard
C001945,Asia-Pacific,Mixed,Event,35-44,VIP
C001946,EMEA,Mixed,Online,45-54,Loyalty
C001947,EMEA,Boutique,Boutique,18-24,VIP
C001948,Asia-Pacific,Boutique,Referral,25-34,Loyalty
C001949,Americas,Mixed,Boutique,45-54,Standard
C001950,EMEA,Mixed,Referral,45-54,Loyalty
C001951,Japan,Online,Referral,18-24,Standard
C001952,Asia-Pacific,Online,Online,35-44,VIP
C001953,Japan,Boutique,Referral,18-24,Standard
C001954,Americas,Mixed,Referral,25-34,Loyalty
C001955,Asia-Pacific,Online,Online,18-24,VIP
C001956,EMEA,Online,Social,18-24,VIP
C001957,Japan,Online,Boutique,18-24,VIP
C001958,Asia-Pacific,Online,Referral,35-44,Standard
C001959,Americas,Mixed,Boutique,55+,Standard
C001960,Japan,Mixed,Boutique,55+,VIP
C001961,EMEA,Boutique,Social,45-54,Standard
C001962,EMEA,Online,Referral,25-34,Standard
C001963,Asia-Pacific,Online,Online,18-24,Standard
C001964,Japan,Online,Boutique,35-44,Standard
C001965,EMEA,Online,Boutique,25-34,VIP
C001966,Americas,Online,Referral,55+,Standard
C001967,Asia-Pacific,Boutique,Event,25-34,VIP
C001968,Americas,Mixed,Referral,45-54,Standard
C001969,Americas,Online,Boutique,35-44,Loyalty
C001970,Americas,Online,Referral,35-44,Standard
C001971,Japan,Online,Referral,25-34,Standard
C001972,Asia-Pacific,Mixed,Event,35-44,Standard
C001973,EMEA,Online,Referral,35-44,VIP
C001974,Japan,Online,Event,55+,Standard
C001975,Asia-Pacific,Online,Event,35-44,VIP
C001976,Japan,Mixed,Online,35-44,Standard
C001977,Asia-Pacific,Mixed,Referral,18-24,Loyalty
C001978,EMEA,Mixed,Event,45-54,Loyalty
C001979,Americas,Mixed,Event,18-24,Standard
C001980,EMEA,Mixed,Boutique,35-44,Standard
C001981,Japan,Online,Event,18-24,Standard
C001982,Americas,Boutique,Referral,35-44,Standard
C001983,Americas,Boutique,Online,18-24,Standard
C001984,Japan,Mixed,Social,25-34,Loyalty
C001985,Asia-Pacific,Mixed,Boutique,55+,Loyalty
C001986,Asia-Pacific,Online,Online,35-44,Loyalty
C001987,Americas,Online,Event,18-24,VIP
C001988,Americas,Mixed,Online,55+,Loyalty
C001989,Asia-Pacific,Online,Referral,18-24,Standard
C001990,Japan,Online,Online,18-24,VIP
C001991,Americas,Online,Online,18-24,Standard
C001992,Americas,Online,Event,18-24,Loyalty
C001993,Japan,Boutique,Online,25-34,Standard
C001994,Japan,Online,Event,25-34,Loyalty
C001995,Asia-Pacific,Mixed,Referral,25-34,Loyalty
C001996,Japan,Online,Social,45-54,Loyalty
C001997,Americas,Boutique,Referral,45-54,VIP
C001998,Japan,Online,Referral,18-24,Loyalty
C001999,Japan,Online,Social,55+,VIP
C002000,Americas,Mixed,Online,35-44,Loyalty
C002001,Japan,Boutique,Referral,35-44,Loyalty
C002002,Japan,Online,Social,25-34,VIP
C002003,Japan,Online,Online,25-34,Standard
C002004,EMEA,Mixed,Social,45-54,Loyalty
C002005,Japan,Boutique,Social,45-54,Loyalty
C002006,Asia-Pacific,Mixed,Event,18-24,Loyalty
C002007,EMEA,Online,Referral,55+,Standard
C002008,Americas,Boutique,Social,35-44,VIP
C002009,Japan,Mixed,Social,18-24,VIP
C002010,Japan,Boutique,Online,25-34,Loyalty
C002011,EMEA,Boutique,Boutique,25-34,Loyalty
C002012,Japan,Mixed,Online,35-44,Standard
C002013,Americas,Online,Boutique,18-24,VIP
C002014,Japan,Boutique,Event,18-24,VIP
C002015,Americas,Boutique,Online,45-54,Loyalty
C002016,Asia-Pacific,Mixed,Event,45-54,VIP
C002017,Asia-Pacific,Mixed,Referral,18-24,Standard
C002018,Asia-Pacific,Online,Social,25-34,VIP
C002019,Japan,Mixed,Social,18-24,Standard
C002020,Japan,Online,Boutique,18-24,VIP
C002021,Japan,Mixed,Referral,35-44,VIP
C002022,Japan,Online,Online,35-44,Standard
C002023,Americas,Online,Referral,25-34,VIP
C002024,EMEA,Boutique,Event,25-34,Standard
C002025,Americas,Online,Online,25-34,Loyalty
C002026,Japan,Boutique,Event,18-24,VIP
C002027,Americas,Online,Social,18-24,Loyalty
C002028,EMEA,Boutique,Boutique,35-44,Standard
C002029,Americas,Boutique,Referral,18-24,Standard
C002030,EMEA,Boutique,Boutique,55+,Standard
C002031,EMEA,Online,Event,18-24,Loyalty
C002032,Asia-Pacific,Boutique,Referral,35-44,VIP
C002033,Japan,Boutique,Social,35-44,Loyalty
C002034,Americas,Boutique,Referral,45-54,VIP
C002035,EMEA,Boutique,Social,18-24,Standard
C002036,Japan,Mixed,Referral,25-34,Standard
C002037,EMEA,Mixed,Social,25-34,Loyalty
C002038,Japan,Mixed,Referral,55+,Loyalty
C002039,Americas,Online,Social,18-24,VIP
C002040,Asia-Pacific,Online,Social,45-54,Standard
C002041,Japan,Boutique,Event,18-24,Loyalty
C002042,Japan,Boutique,Boutique,45-54,Loyalty
C002043,Americas,Mixed,Online,55+,VIP
C002044,EMEA,Online,Referral,18-24,Loyalty
C002045,Japan,Online,Referral,18-24,Loyalty
C002046,Americas,Online,Online,25-34,VIP
C002047,EMEA,Online,Referral,18-24,Standard
C002048,Asia-Pacific,Boutique,Social,25-34,VIP
C002049,Asia-Pacific,Mixed,Referral,18-24,VIP
C002050,Americas,Mixed,Referral,18-24,VIP
C002051,Asia-Pacific,Online,Event,55+,Standard
C002052,Asia-Pacific,Boutique,Referral,55+,Loyalty
C002053,Americas,Online,Social,18-24,Loyalty
C002054,EMEA,Online,Boutique,35-44,VIP
C002055,Americas,Mixed,Boutique,55+,Loyalty
C002056,Americas,Boutique,Referral,55+,VIP
C002057,EMEA,Boutique,Boutique,55+,VIP
C002058,Americas,Boutique,Referral,35-44,Loyalty
C002059,Americas,Mixed,Event,55+,Standard
C002060,EMEA,Boutique,Boutique,55+,Loyalty
C002061,Asia-Pacific,Online,Social,25-34,Loyalty
C002062,Japan,Online,Event,35-44,Standard
C002063,EMEA,Mixed,Social,35-44,VIP
C002064,EMEA,Boutique,Event,45-54,VIP
C002065,Americas,Boutique,Social,45-54,Standard
C002066,Asia-Pacific,Online,Online,25-34,VIP
C002067,EMEA,Online,Referral,45-54,Loyalty
C002068,Americas,Online,Event,45-54,Loyalty
C002069,Japan,Mixed,Referral,35-44,Loyalty
C002070,Japan,Online,Event,35-44,Loyalty
C002071,Americas,Mixed,Event,45-54,Standard
C002072,Americas,Boutique,Event,18-24,VIP
C002073,Asia-Pacific,Boutique,Online,55+,Standard
C002074,Japan,Mixed,Referral,35-44,Standard
C002075,Americas,Online,Online,18-24,Loyalty
C002076,EMEA,Mixed,Online,45-54,Loyalty
C002077,Americas,Online,Boutique,35-44,Loyalty
C002078,Americas,Online,Boutique,55+,VIP
C002079,Asia-Pacific,Mixed,Referral,25-34,VIP
C002080,Japan,Online,Boutique,18-24,Standard
C002081,Japan,Boutique,Social,55+,Standard
C002082,Japan,Mixed,Boutique,45-54,VIP
C002083,Japan,Boutique,Referral,35-44,Standard
C002084,EMEA,Online,Boutique,18-24,Loyalty
C002085,Americas,Online,Event,55+,VIP
C002086,Japan,Boutique,Boutique,55+,Standard
C002087,Japan,Boutique,Referral,35-44,VIP
C002088,Americas,Online,Social,18-24,VIP
C002089,Americas,Boutique,Boutique,45-54,VIP
C002090,Japan,Online,Event,55+,VIP
C002091,EMEA,Online,Boutique,25-34,VIP
C002092,Americas,Online,Event,45-54,Loyalty
C002093,EMEA,Online,Online,55+,Standard
C002094,Americas,Online,Event,35-44,Standard
C002095,EMEA,Online,Event,35-44,Loyalty
C002096,Americas,Boutique,Boutique,25-34,Loyalty
C002097,EMEA,Mixed,Social,55+,Loyalty
C002098,Americas,Mixed,Referral,35-44,VIP
C002099,Asia-Pacific,Mixed,Event,55+,Standard
C002100,EMEA,Mixed,Boutique,25-34,Standard
C002101,Americas,Online,Social,25-34,Standard
C002102,Americas,Mixed,Social,35-44,Standard
C002103,Japan,Online,Event,35-44,Loyalty
C002104,Japan,Mixed,Online,45-54,Loyalty
C002105,EMEA,Boutique,Referral,25-34,VIP
C002106,Americas,Online,Social,25-34,VIP
C002107,Asia-Pacific,Mixed,Event,55+,Standard
C002108,Japan,Online,Social,45-54,Loyalty
C002109,EMEA,Mixed,Online,18-24,Loyalty
C002110,EMEA,Mixed,Boutique,55+,Loyalty
C002111,EMEA,Boutique,Boutique,35-44,Loyalty
C002112,Asia-Pacific,Online,Online,35-44,Standard
C002113,EMEA,Boutique,Online,45-54,Standard
C002114,EMEA,Online,Event,35-44,VIP
C002115,Japan,Online,Event,35-44,VIP
C002116,Asia-Pacific,Mixed,Social,55+,Standard
C002117,EMEA,Online,Social,45-54,Standard
C002118,Asia-Pacific,Mixed,Event,55+,VIP
C002119,Japan,Boutique,Event,25-34,Loyalty
C002120,EMEA,Mixed,Event,25-34,VIP
C002121,Americas,Online,Referral,55+,VIP
C002122,Asia-Pacific,Online,Social,25-34,VIP
C002123,Japan,Mixed,Referral,25-34,Loyalty
C002124,Asia-Pacific,Boutique,Event,35-44,Loyalty
C002125,Japan,Mixed,Online,35-44,VIP
C002126,EMEA,Boutique,Referral,35-44,Standard
C002127,EMEA,Online,Online,18-24,Standard
C002128,EMEA,Online,Social,55+,Loyalty
C002129,EMEA,Boutique,Event,25-34,Loyalty
C002130,Japan,Mixed,Event,18-24,Loyalty
C002131,EMEA,Mixed,Online,18-24,VIP
C002132,Japan,Mixed,Event,35-44,Standard
C002133,EMEA,Mixed,Referral,25-34,VIP
C002134,Americas,Online,Boutique,35-44,Standard
C002135,Asia-Pacific,Online,Referral,45-54,Loyalty
C002136,Americas,Boutique,Boutique,35-44,VIP
C002137,Americas,Mixed,Boutique,35-44,Loyalty
C002138,Japan,Boutique,Social,25-34,Standard
C002139,Japan,Online,Social,55+,Standard
C002140,Japan,Mixed,Referral,18-24,Loyalty
C002141,EMEA,Mixed,Referral,35-44,Loyalty
C002142,Asia-Pacific,Online,Boutique,35-44,VIP
C002143,Americas,Boutique,Social,18-24,Standard
C002144,Japan,Boutique,Online,18-24,VIP
C002145,Americas,Boutique,Boutique,45-54,Standard
C002146,Americas,Mixed,Social,25-34,Loyalty
C002147,Japan,Boutique,Social,35-44,Loyalty
C002148,Americas,Mixed,Social,18-24,Loyalty
C002149,Japan,Online,Online,35-44,VIP
C002150,Japan,Online,Social,25-34,Standard
C002151,Americas,Boutique,Boutique,25-34,Loyalty
C002152,Japan,Mixed,Social,18-24,Standard
C002153,Americas,Boutique,Social,18-24,Loyalty
C002154,Japan,Mixed,Referral,25-34,Loyalty
C002155,Japan,Mixed,Referral,25-34,Standard
C002156,EMEA,Online,Online,25-34,Loyalty
C002157,EMEA,Mixed,Online,18-24,VIP
C002158,Asia-Pacific,Boutique,Event,18-24,Loyalty
C002159,Japan,Boutique,Social,45-54,Standard
