order_id,customer_id,order_date,category,basket_value,items_count,discount_flag,boutique_flag
ORD0008644,C002097,2025-07-02,Fragrance,460.35,6,0,1
ORD0008645,C002097,2025-12-11,Beauty,197.22,3,0,0
ORD0008646,C002098,2024-09-06,Beauty,181.15,6,0,1
ORD0008647,C002098,2025-10-30,Beauty,721.05,7,0,0
ORD0008648,C002098,2025-05-15,Beauty,282.85,5,0,0
ORD0008649,C002098,2025-12-26,Beauty,895.77,6,0,1
ORD0008650,C002098,2025-10-22,Fragrance,905.95,3,0,1
ORD0008651,C002099,2025-01-11,Accessories,414.11,4,0,0
ORD0008652,C002099,2025-09-05,RTW,390.3,3,0,1
ORD0008653,C002100,2025-03-11,Beauty,50.0,2,0,1
ORD0008654,C002100,2026-01-28,Accessories,384.63,2,0,1
ORD0008655,C002100,2025-01-08,Fragrance,486.5,4,0,0
ORD0008656,C002100,2025-02-04,Beauty,69.5,6,1,0
ORD0008657,C002100,2026-01-29,RTW,823.5,4,0,0
ORD0008658,C002101,2025-11-10,Beauty,218.73,3,1,0
ORD0008659,C002101,2024-12-02,Fragrance,167.3,2,0,0
ORD0008660,C002101,2025-11-30,RTW,619.57,4,0,0
ORD0008661,C002101,2026-01-24,Accessories,470.54,4,0,0
ORD0008662,C002101,2025-10-16,Beauty,158.59,2,0,0
ORD0008663,C002101,2025-02-21,Fragrance,62.62,6,0,0
ORD0008664,C002102,2025-10-14,Fragrance,167.39,2,0,0
ORD0008665,C002102,2025-09-15,Beauty,498.4,3,0,1
ORD0008666,C002102,2026-01-06,RTW,50.0,4,0,0
ORD0008667,C002102,2025-04-11,Beauty,299.53,2,0,0
ORD0008668,C002103,2025-06-18,Beauty,264.64,6,0,0
ORD0008669,C002103,2025-11-14,Fragrance,242.95,2,0,1
ORD0008670,C002103,2025-08-02,Beauty,481.99,3,0,0
ORD0008671,C002103,2025-06-28,Beauty,143.0,4,0,0
ORD0008672,C002104,2025-02-10,RTW,260.51,4,0,1
ORD0008673,C002104,2026-01-16,Accessories,497.38,3,0,0
ORD0008674,C002104,2026-01-15,RTW,474.81,4,0,0
ORD0008675,C002104,2024-08-20,Beauty,438.89,4,0,1
ORD0008676,C002105,2026-01-04,Fragrance,721.71,6,0,1
ORD0008677,C002105,2025-12-30,RTW,270.91,4,0,1
ORD0008678,C002105,2025-10-26,Beauty,120.6,2,0,1
ORD0008679,C002105,2025-06-17,RTW,278.86,3,0,1
ORD0008680,C002105,2024-09-06,Fragrance,186.39,2,0,1
ORD0008681,C002105,2025-03-12,Accessories,418.8,4,0,1
ORD0008682,C002105,2025-11-24,Beauty,50.0,4,0,0
ORD0008683,C002107,2025-08-14,Fragrance,491.45,2,0,0
ORD0008684,C002107,2025-08-01,Beauty,231.82,4,0,0
ORD0008685,C002107,2025-07-30,Beauty,318.9,6,0,0
ORD0008686,C002107,2025-11-18,Beauty,455.53,4,0,0
ORD0008687,C002107,2025-12-13,RTW,408.59,4,0,0
ORD0008688,C002107,2025-02-02,Accessories,83.86,2,0,0
ORD0008689,C002108,2024-12-25,Beauty,94.37,2,0,0
ORD0008690,C002108,2025-08-22,Beauty,116.96,4,0,0
ORD0008691,C002108,2025-02-22,Beauty,118.15,6,0,0
ORD0008692,C002109,2025-12-03,Accessories,505.79,3,0,1
ORD0008693,C002109,2025-09-13,Beauty,138.16,4,0,0
ORD0008694,C002109,2025-11-27,Accessories,408.8,4,0,0
ORD0008695,C002109,2025-05-31,Accessories,50.0,4,1,0
ORD0008696,C002109,2025-08-11,Accessories,304.87,4,0,0
ORD0008697,C002109,2025-08-11,Beauty,233.55,3,0,0
ORD0008698,C002109,2025-08-28,Accessories,79.88,4,0,1
ORD0008699,C002110,2025-06-09,Accessories,298.9,4,0,1
ORD0008700,C002110,2025-12-13,Fragrance,50.11,1,0,0
ORD0008701,C002110,2025-06-07,Fragrance,477.37,5,0,1
ORD0008702,C002111,2025-05-12,RTW,811.77,4,0,1
ORD0008703,C002111,2025-05-03,Fragrance,934.27,6,0,1
ORD0008704,C002111,2025-01-31,Beauty,240.22,3,0,1
ORD0008705,C002112,2025-06-14,Accessories,800.98,4,0,0
ORD0008706,C002112,2025-05-15,Accessories,243.28,4,0,0
ORD0008707,C002112,2024-12-05,Beauty,124.71,4,0,0
ORD0008708,C002113,2025-12-14,Accessories,197.01,4,0,1
ORD0008709,C002113,2025-02-24,Accessories,632.1,4,0,1
ORD0008710,C002113,2025-04-27,Accessories,304.11,2,0,1
ORD0008711,C002113,2024-09-10,Beauty,134.73,5,0,1
ORD0008712,C002113,2026-01-02,Fragrance,189.79,5,0,1
ORD0008713,C002114,2025-09-24,Beauty,102.4,4,0,0
ORD0008714,C002114,2025-08-09,Fragrance,157.23,1,1,0
ORD0008715,C002114,2024-09-23,RTW,84.51,2,0,0
ORD0008716,C002114,2025-06-07,Fragrance,180.39,3,0,0
ORD0008717,C002115,2024-10-05,Accessories,649.08,4,0,0
ORD0008718,C002115,2026-01-20,RTW,169.77,2,1,0
ORD0008719,C002115,2025-01-30,RTW,70.71,4,0,0
ORD0008720,C002115,2024-09-01,Fragrance,766.86,3,0,0
ORD0008721,C002116,2024-12-21,Beauty,1894.17,5,0,0
ORD0008722,C002116,2025-07-01,Accessories,156.09,3,0,0
ORD0008723,C002116,2025-01-08,Fragrance,453.63,5,0,0
ORD0008724,C002116,2024-11-03,Beauty,416.89,2,0,1
ORD0008725,C002116,2025-12-02,Beauty,158.43,6,0,0
ORD0008726,C002116,2024-10-06,Beauty,124.86,6,0,1
ORD0008727,C002117,2025-10-14,Beauty,233.46,3,0,0
ORD0008728,C002117,2024-08-19,Accessories,255.1,4,0,0
ORD0008729,C002117,2025-08-26,Beauty,1545.61,7,0,0
ORD0008730,C002117,2025-04-17,Beauty,124.28,8,1,0
ORD0008731,C002117,2025-05-23,Fragrance,230.18,4,0,0
ORD0008732,C002117,2026-01-12,Beauty,101.42,4,0,0
ORD0008733,C002117,2025-02-28,Beauty,741.72,5,0,0
ORD0008734,C002117,2025-09-17,Beauty,82.63,7,0,0
ORD0008735,C002118,2025-04-09,Accessories,205.84,4,0,0
ORD0008736,C002118,2025-06-22,RTW,85.46,4,0,1
ORD0008737,C002118,2025-07-13,Fragrance,82.53,4,0,0
ORD0008738,C002118,2024-10-17,Accessories,240.19,4,0,1
ORD0008739,C002119,2025-11-23,Accessories,380.34,3,0,1
ORD0008740,C002119,2025-01-01,Accessories,641.97,2,0,1
ORD0008741,C002120,2024-08-21,Beauty,1064.28,5,0,0
ORD0008742,C002120,2026-01-19,RTW,111.2,3,0,0
ORD0008743,C002120,2025-01-29,Beauty,120.08,8,0,1
ORD0008744,C002120,2024-12-20,Fragrance,175.05,5,1,0
ORD0008745,C002120,2025-02-10,Fragrance,310.51,4,0,0
ORD0008746,C002120,2024-10-08,RTW,228.23,4,0,1
ORD0008747,C002120,2025-12-31,RTW,563.8,4,1,1
ORD0008748,C002121,2024-09-17,RTW,353.06,4,0,0
ORD0008749,C002121,2025-02-28,Accessories,267.04,1,0,0
ORD0008750,C002121,2024-10-27,Accessories,394.26,4,0,1
ORD0008751,C002121,2025-12-21,Fragrance,50.0,3,0,0
ORD0008752,C002122,2025-11-22,Beauty,371.67,3,0,0
ORD0008753,C002122,2024-12-28,Accessories,56.03,1,0,0
ORD0008754,C002122,2024-09-27,Fragrance,178.03,4,0,0
ORD0008755,C002123,2025-01-01,Beauty,426.94,3,1,0
ORD0008756,C002123,2025-07-09,Accessories,193.8,4,0,1
ORD0008757,C002123,2025-02-13,Accessories,432.66,3,0,0
ORD0008758,C002123,2024-12-15,Fragrance,331.35,4,0,0
ORD0008759,C002124,2025-10-24,Beauty,400.37,4,0,1
ORD0008760,C002125,2026-01-10,Fragrance,379.43,3,0,1
ORD0008761,C002125,2024-09-09,Beauty,306.72,3,0,1
ORD0008762,C002125,2025-04-21,Beauty,298.31,5,0,1
ORD0008763,C002125,2025-08-18,Fragrance,398.56,6,0,0
ORD0008764,C002126,2024-09-03,Fragrance,79.69,4,0,1
ORD0008765,C002126,2024-10-23,Beauty,1246.05,3,0,1
ORD0008766,C002126,2024-11-22,Accessories,327.53,3,0,1
ORD0008767,C002126,2025-10-19,Accessories,76.38,2,0,1
ORD0008768,C002126,2025-07-29,Fragrance,622.61,2,0,1
ORD0008769,C002126,2025-11-20,Accessories,154.77,3,1,1
ORD0008770,C002127,2025-02-25,Beauty,335.85,2,0,0
ORD0008771,C002127,2024-11-27,Beauty,84.91,7,0,0
ORD0008772,C002127,2025-09-04,RTW,180.62,4,0,0
ORD0008773,C002127,2025-08-20,Accessories,562.24,4,0,1
ORD0008774,C002128,2025-09-05,RTW,254.49,1,0,0
ORD0008775,C002128,2025-10-02,Fragrance,313.12,3,0,0
ORD0008776,C002128,2024-08-27,Beauty,694.58,4,0,0
ORD0008777,C002128,2025-05-11,Beauty,180.54,2,0,0
ORD0008778,C002128,2025-11-26,Fragrance,289.42,1,0,0
ORD0008779,C002129,2025-04-06,RTW,465.19,4,1,1
ORD0008780,C002129,2025-02-22,Fragrance,238.47,2,0,1
ORD0008781,C002129,2025-06-12,RTW,586.54,4,1,1
ORD0008782,C002129,2025-06-25,RTW,1208.75,4,0,1
ORD0008783,C002130,2025-09-26,Fragrance,91.06,5,0,1
ORD0008784,C002130,2024-12-13,RTW,393.16,4,0,1
ORD0008785,C002130,2025-09-26,Beauty,283.65,4,0,0
ORD0008786,C002130,2025-05-14,Accessories,143.96,1,0,0
ORD0008787,C002130,2025-10-25,Accessories,99.53,4,0,1
ORD0008788,C002130,2026-01-26,Accessories,225.15,4,1,0
ORD0008789,C002131,2025-12-24,Beauty,339.43,4,0,1
ORD0008790,C002131,2025-12-15,Fragrance,378.95,1,0,0
ORD0008791,C002131,2025-09-27,Fragrance,200.68,2,1,1
ORD0008792,C002131,2025-12-20,Beauty,50.0,4,0,0
ORD0008793,C002131,2024-09-20,Beauty,232.77,3,0,1
ORD0008794,C002131,2025-08-18,Accessories,1008.83,4,0,0
ORD0008795,C002131,2025-02-26,Fragrance,373.97,1,0,1
ORD0008796,C002132,2024-10-23,Beauty,323.73,6,0,0
ORD0008797,C002132,2025-05-11,Beauty,212.19,6,0,0
ORD0008798,C002132,2025-08-31,Beauty,474.3,5,0,1
ORD0008799,C002132,2024-09-26,RTW,350.13,4,0,0
ORD0008800,C002132,2024-12-09,RTW,327.33,1,0,0
ORD0008801,C002132,2025-04-23,Fragrance,284.55,6,0,0
ORD0008802,C002132,2024-08-28,Fragrance,201.24,5,0,0
ORD0008803,C002133,2025-05-26,Fragrance,103.81,8,0,0
ORD0008804,C002133,2025-11-23,Fragrance,748.27,4,0,0
ORD0008805,C002133,2025-03-06,Accessories,289.09,4,0,0
ORD0008806,C002133,2025-09-06,Beauty,677.41,5,0,0
ORD0008807,C002134,2025-12-05,Fragrance,87.42,5,0,0
ORD0008808,C002134,2024-09-10,RTW,102.7,4,0,0
ORD0008809,C002134,2025-07-15,Fragrance,955.34,4,0,1
ORD0008810,C002134,2025-10-13,Fragrance,356.45,2,0,0
ORD0008811,C002135,2026-01-10,Beauty,212.43,3,0,0
ORD0008812,C002135,2025-08-22,Beauty,124.27,2,0,0
ORD0008813,C002135,2025-12-01,RTW,177.13,2,1,0
ORD0008814,C002135,2025-10-21,Accessories,66.44,3,0,0
ORD0008815,C002135,2024-09-11,Beauty,108.88,6,0,0
ORD0008816,C002135,2026-01-30,Beauty,222.13,2,0,0
ORD0008817,C002135,2024-10-29,Accessories,321.46,3,0,0
ORD0008818,C002136,2024-10-08,Beauty,815.56,3,1,1
ORD0008819,C002136,2025-03-03,Accessories,122.46,3,1,0
ORD0008820,C002136,2025-04-03,Accessories,1533.37,4,0,1
ORD0008821,C002136,2025-08-22,RTW,1004.23,3,0,1
ORD0008822,C002136,2026-01-06,RTW,223.48,3,0,1
ORD0008823,C002136,2025-10-19,RTW,441.62,1,0,1
ORD0008824,C002136,2024-10-15,Fragrance,348.82,5,0,0
ORD0008825,C002136,2025-08-12,Accessories,376.36,2,0,1
ORD0008826,C002138,2025-09-05,Beauty,58.32,5,0,1
ORD0008827,C002138,2025-11-18,Fragrance,1538.49,1,0,0
ORD0008828,C002138,2025-06-07,Accessories,383.83,4,0,1
ORD0008829,C002138,2025-03-20,RTW,615.82,4,0,1
ORD0008830,C002138,2024-09-23,Beauty,492.79,3,0,1
ORD0008831,C002138,2025-04-16,Accessories,161.72,4,0,1
ORD0008832,C002138,2024-08-24,Accessories,350.21,3,0,1
ORD0008833,C002138,2025-07-05,Accessories,230.76,2,0,1
ORD0008834,C002138,2025-10-12,Accessories,514.96,4,0,1
ORD0008835,C002139,2025-02-05,RTW,206.12,4,1,0
ORD0008836,C002139,2024-12-24,RTW,56.97,4,0,0
ORD0008837,C002139,2025-12-31,Beauty,75.79,3,0,0
ORD0008838,C002139,2024-10-05,RTW,400.33,3,0,0
ORD0008839,C002139,2025-08-25,Beauty,411.58,6,0,0
ORD0008840,C002139,2024-11-14,Fragrance,185.28,4,0,0
ORD0008841,C002140,2025-03-06,Accessories,527.25,4,0,1
ORD0008842,C002140,2025-06-05,Fragrance,339.05,2,0,1
ORD0008843,C002140,2025-08-23,Beauty,164.34,3,0,0
ORD0008844,C002140,2024-12-05,Accessories,269.39,4,0,1
ORD0008845,C002140,2025-02-22,Beauty,623.43,5,0,1
ORD0008846,C002141,2024-09-05,Accessories,50.0,4,0,0
ORD0008847,C002141,2024-10-10,Beauty,252.26,7,0,1
ORD0008848,C002141,2025-11-22,Accessories,268.13,4,0,0
ORD0008849,C002141,2025-12-29,Fragrance,425.78,4,0,0
ORD0008850,C002141,2025-07-23,RTW,56.99,4,1,1
ORD0008851,C002142,2024-11-02,Fragrance,50.0,3,0,0
ORD0008852,C002142,2025-01-01,Fragrance,50.0,2,0,0
ORD0008853,C002142,2025-01-14,Beauty,1218.14,3,0,0
ORD0008854,C002142,2025-09-30,Beauty,146.67,5,1,1
ORD0008855,C002142,2025-02-08,Beauty,259.52,3,0,0
ORD0008856,C002142,2026-01-22,Accessories,946.21,3,0,0
ORD0008857,C002143,2025-01-13,Accessories,437.26,3,1,1
ORD0008858,C002143,2024-09-13,Accessories,456.1,4,0,1
ORD0008859,C002144,2025-10-28,RTW,98.17,2,0,1
ORD0008860,C002144,2024-11-12,RTW,151.77,3,0,0
ORD0008861,C002144,2025-03-11,Accessories,990.57,2,0,1
ORD0008862,C002144,2024-12-18,Beauty,103.59,3,0,1
ORD0008863,C002144,2025-12-26,Beauty,290.98,2,0,1
ORD0008864,C002144,2025-02-10,Fragrance,529.71,4,1,1
ORD0008865,C002145,2024-10-30,RTW,389.04,3,0,1
ORD0008866,C002145,2025-07-09,Fragrance,178.01,6,0,1
ORD0008867,C002145,2025-02-22,Accessories,1628.28,4,0,1
ORD0008868,C002145,2025-08-07,Accessories,56.33,3,0,1
ORD0008869,C002145,2025-05-18,RTW,242.92,3,0,1
ORD0008870,C002146,2026-01-10,RTW,747.24,2,0,0
ORD0008871,C002146,2024-09-13,Accessories,264.2,4,0,1
ORD0008872,C002146,2025-07-12,RTW,266.36,4,0,1
ORD0008873,C002146,2025-10-31,Fragrance,120.07,2,0,0
ORD0008874,C002146,2025-11-13,Fragrance,383.69,4,0,0
ORD0008875,C002146,2024-11-15,Beauty,272.98,5,0,1
ORD0008876,C002146,2025-09-08,Fragrance,236.74,4,0,0
ORD0008877,C002146,2025-05-08,Accessories,459.33,4,0,0
ORD0008878,C002146,2025-12-21,Beauty,500.23,5,0,0
ORD0008879,C002146,2026-01-28,Fragrance,136.62,7,1,0
ORD0008880,C002146,2025-10-12,RTW,749.85,4,0,0
ORD0008881,C002147,2025-11-17,Accessories,1758.14,4,0,1
ORD0008882,C002147,2025-12-17,RTW,121.36,2,0,1
ORD0008883,C002148,2025-05-18,Beauty,103.11,6,0,0
ORD0008884,C002148,2025-03-27,Accessories,1089.47,3,0,0
ORD0008885,C002148,2025-09-30,Accessories,257.63,3,0,0
ORD0008886,C002148,2024-08-21,RTW,122.0,4,1,0
ORD0008887,C002148,2025-05-20,Fragrance,188.18,5,1,1
ORD0008888,C002149,2026-01-12,RTW,452.67,2,0,0
ORD0008889,C002151,2026-01-18,RTW,494.76,4,0,1
ORD0008890,C002151,2024-08-28,Accessories,198.39,4,1,1
ORD0008891,C002151,2026-01-14,Fragrance,243.18,7,0,1
ORD0008892,C002151,2026-01-05,Fragrance,77.97,3,0,1
ORD0008893,C002151,2025-10-07,RTW,582.43,4,0,0
ORD0008894,C002151,2025-02-17,RTW,162.14,4,0,0
ORD0008895,C002151,2025-06-18,Accessories,485.58,4,0,1
ORD0008896,C002153,2024-11-14,RTW,726.8,4,0,1
ORD0008897,C002153,2025-12-23,Fragrance,397.5,5,0,0
ORD0008898,C002153,2025-06-03,RTW,176.64,3,0,1
ORD0008899,C002153,2024-12-02,Beauty,450.9,4,0,1
ORD0008900,C002153,2025-09-12,RTW,578.22,4,0,1
ORD0008901,C002154,2025-04-08,Fragrance,1812.98,1,0,0
ORD0008902,C002154,2024-11-24,Fragrance,231.4,2,0,1
ORD0008903,C002155,2025-10-05,Beauty,239.65,3,0,0
ORD0008904,C002155,2025-02-09,Beauty,62.99,3,0,0
ORD0008905,C002155,2024-12-20,Accessories,226.04,1,0,1
ORD0008906,C002155,2025-05-02,Beauty,266.76,1,0,0
ORD0008907,C002155,2025-05-06,Accessories,115.45,1,0,0
ORD0008908,C002155,2025-03-08,Fragrance,113.86,3,0,0
ORD0008909,C002156,2024-12-28,Accessories,410.46,3,1,0
ORD0008910,C002156,2026-01-30,Fragrance,116.08,2,0,1
ORD0008911,C002156,2025-05-10,Fragrance,867.21,2,0,0
ORD0008912,C002156,2025-02-02,Beauty,170.85,1,0,0
ORD0008913,C002156,2025-09-30,Beauty,176.21,2,0,0
ORD0008914,C002156,2024-09-15,Beauty,115.35,3,0,0
ORD0008915,C002157,2025-10-24,Accessories,775.42,3,0,1
ORD0008916,C002158,2025-02-11,RTW,155.02,2,0,1
ORD0008917,C002158,2024-09-04,Beauty,1221.44,5,0,1
ORD0008918,C002158,2025-04-08,Accessories,234.17,4,0,1
ORD0008919,C002158,2025-02-04,Accessories,326.79,3,1,1
ORD0008920,C002158,2025-03-06,Beauty,360.14,2,0,0
ORD0008921,C002158,2025-09-22,Beauty,1985.49,6,0,1
ORD0008922,C002159,2025-09-01,Accessories,87.44,3,0,0
ORD0008923,C002159,2024-09-17,RTW,466.07,4,0,1
ORD0008924,C002160,2025-07-24,Beauty,50.38,5,0,0
ORD0008925,C002161,2025-01-23,RTW,194.57,3,0,0
ORD0008926,C002161,2025-01-24,Accessories,366.42,4,0,0
ORD0008927,C002162,2024-12-20,Beauty,314.97,6,1,0
ORD0008928,C002163,2025-03-06,Beauty,498.46,6,0,1
ORD0008929,C002163,2025-05-24,Beauty,342.72,2,0,0
ORD0008930,C002163,2024-08-18,Fragrance,335.59,3,0,1
ORD0008931,C002163,2025-04-20,Fragrance,1114.36,3,0,0
ORD0008932,C002163,2024-10-02,Accessories,621.6,4,0,1
ORD0008933,C002163,2024-08-26,Fragrance,150.76,5,0,1
ORD0008934,C002163,2024-11-13,Accessories,601.84,4,0,1
ORD0008935,C002164,2025-07-14,Accessories,191.4,4,0,0
ORD0008936,C002164,2024-12-02,Accessories,260.89,2,0,0
ORD0008937,C002165,2024-11-10,RTW,276.47,1,0,1
ORD0008938,C002166,2024-12-02,Accessories,240.56,4,0,1
ORD0008939,C002166,2025-08-05,RTW,232.92,3,0,1
ORD0008940,C002166,2025-05-15,Accessories,1155.05,4,0,1
ORD0008941,C002166,2025-02-12,RTW,352.08,4,0,1
ORD0008942,C002166,2024-10-06,Fragrance,1118.82,5,0,1
ORD0008943,C002167,2025-12-28,Fragrance,194.64,5,0,0
ORD0008944,C002167,2025-09-15,Beauty,50.0,2,0,1
ORD0008945,C002167,2024-10-22,Beauty,135.21,6,0,0
ORD0008946,C002167,2026-01-03,Fragrance,257.68,2,0,0
ORD0008947,C002167,2025-01-24,Beauty,152.46,5,0,1
ORD0008948,C002167,2024-12-31,Fragrance,186.03,2,0,0
ORD0008949,C002168,2025-05-02,Accessories,1312.57,4,0,0
ORD0008950,C002168,2025-06-26,RTW,693.42,2,0,0
ORD0008951,C002168,2025-04-17,RTW,395.46,2,0,0
ORD0008952,C002170,2025-12-30,RTW,97.62,4,0,1
ORD0008953,C002170,2025-05-31,RTW,145.28,4,0,1
ORD0008954,C002170,2024-11-15,Fragrance,775.98,5,0,1
ORD0008955,C002170,2024-10-08,Fragrance,494.21,3,0,1
ORD0008956,C002170,2024-11-22,Accessories,300.67,4,0,1
ORD0008957,C002170,2025-05-12,RTW,324.57,4,0,1
ORD0008958,C002171,2025-09-13,RTW,393.06,4,0,1
ORD0008959,C002171,2025-10-23,Fragrance,536.76,6,1,0
ORD0008960,C002172,2025-04-03,Beauty,97.83,6,1,0
ORD0008961,C002172,2025-05-19,Beauty,197.13,2,0,0
ORD0008962,C002172,2025-08-06,RTW,599.37,4,0,0
ORD0008963,C002172,2024-10-30,Fragrance,155.14,9,0,0
ORD0008964,C002173,2025-02-10,RTW,91.81,4,0,0
ORD0008965,C002173,2025-04-16,RTW,50.0,3,0,0
ORD0008966,C002173,2025-06-13,Beauty,1011.17,2,0,0
ORD0008967,C002173,2025-05-05,Beauty,253.39,8,0,0
ORD0008968,C002173,2024-09-13,Beauty,193.15,4,0,0
ORD0008969,C002174,2024-10-21,Beauty,391.42,2,0,1
ORD0008970,C002174,2025-02-17,Accessories,209.29,3,1,0
ORD0008971,C002174,2024-08-15,RTW,80.61,4,0,1
ORD0008972,C002175,2025-10-27,Accessories,1304.76,2,1,0
ORD0008973,C002175,2024-08-10,Accessories,162.22,4,0,0
ORD0008974,C002175,2025-06-12,Accessories,114.32,2,0,1
ORD0008975,C002175,2025-06-09,RTW,96.78,4,0,1
ORD0008976,C002175,2024-09-17,Fragrance,596.13,4,0,1
ORD0008977,C002175,2025-04-01,Accessories,519.93,4,0,1
ORD0008978,C002175,2025-04-13,Accessories,447.72,2,0,0
ORD0008979,C002176,2025-05-23,RTW,383.07,3,0,0
ORD0008980,C002176,2025-03-18,RTW,50.0,3,0,0
ORD0008981,C002176,2025-01-03,Accessories,268.42,3,0,0
ORD0008982,C002176,2025-05-25,Accessories,215.57,3,0,1
ORD0008983,C002176,2025-02-16,RTW,174.58,3,0,0
ORD0008984,C002177,2025-12-06,Accessories,326.88,3,0,0
ORD0008985,C002177,2025-03-12,Fragrance,223.78,3,0,1
ORD0008986,C002177,2024-11-27,Fragrance,414.19,3,0,0
ORD0008987,C002177,2024-10-02,Fragrance,165.82,5,0,1
ORD0008988,C002177,2024-11-01,Fragrance,74.03,4,0,0
ORD0008989,C002177,2025-11-22,RTW,317.23,4,0,0
ORD0008990,C002177,2024-08-19,Fragrance,200.38,4,0,1
ORD0008991,C002178,2024-12-02,Beauty,84.99,4,0,1
ORD0008992,C002178,2025-06-14,RTW,153.79,4,0,0
ORD0008993,C002178,2025-04-08,Beauty,140.13,3,0,0
ORD0008994,C002178,2025-09-14,RTW,155.2,4,0,1
ORD0008995,C002178,2025-02-21,Fragrance,126.74,2,0,0
ORD0008996,C002178,2025-02-24,Beauty,252.91,3,0,1
ORD0008997,C002178,2025-04-18,Accessories,125.09,3,0,0
ORD0008998,C002178,2024-11-24,Accessories,77.54,3,0,0
ORD0008999,C002179,2024-08-31,Beauty,223.7,4,0,0
ORD0009000,C002179,2025-02-03,Fragrance,76.1,6,0,0
ORD0009001,C002179,2024-09-12,Fragrance,64.99,1,0,0
ORD0009002,C002179,2024-09-27,Accessories,83.07,4,0,0
ORD0009003,C002179,2025-09-14,Accessories,67.19,3,1,0
ORD0009004,C002179,2025-09-26,Beauty,239.92,4,1,1
ORD0009005,C002179,2025-05-14,Fragrance,655.14,3,0,0
ORD0009006,C002180,2024-11-30,Beauty,520.03,4,0,0
ORD0009007,C002181,2025-03-09,RTW,121.96,3,1,0
ORD0009008,C002181,2025-02-16,Accessories,865.43,3,1,0
ORD0009009,C002181,2025-12-18,RTW,64.19,2,0,0
ORD0009010,C002181,2025-10-22,Fragrance,217.06,4,0,0
ORD0009011,C002181,2026-01-16,Fragrance,430.18,7,0,1
ORD0009012,C002181,2025-05-04,Accessories,540.84,4,0,0
ORD0009013,C002181,2024-09-22,RTW,278.86,4,0,0
ORD0009014,C002182,2025-08-05,Accessories,272.06,4,0,1
ORD0009015,C002182,2025-04-05,RTW,169.3,4,0,1
ORD0009016,C002182,2024-12-23,Fragrance,411.88,5,0,1
ORD0009017,C002182,2025-09-21,Accessories,50.0,4,0,1
ORD0009018,C002182,2025-07-11,RTW,171.7,4,0,0
ORD0009019,C002182,2025-02-11,RTW,1651.99,4,1,1
ORD0009020,C002182,2024-10-12,Fragrance,322.88,8,0,1
ORD0009021,C002182,2025-07-30,Accessories,168.36,4,0,0
ORD0009022,C002182,2025-05-13,Accessories,478.3,2,0,0
ORD0009023,C002182,2025-03-01,RTW,325.01,2,0,1
ORD0009024,C002183,2025-01-13,Beauty,124.13,4,0,0
ORD0009025,C002183,2024-09-08,Fragrance,1215.41,8,0,0
ORD0009026,C002183,2025-09-19,Fragrance,303.59,4,0,0
ORD0009027,C002183,2025-02-22,Beauty,430.17,6,0,0
ORD0009028,C002183,2025-12-12,Beauty,269.18,4,0,1
ORD0009029,C002184,2025-03-30,RTW,111.32,4,0,0
ORD0009030,C002184,2025-10-28,Accessories,73.02,4,0,0
ORD0009031,C002184,2024-09-29,Accessories,1034.94,2,1,0
ORD0009032,C002184,2025-07-28,RTW,170.35,2,0,1
ORD0009033,C002184,2024-12-04,Fragrance,254.9,5,1,0
ORD0009034,C002184,2025-12-25,Accessories,342.61,3,0,1
ORD0009035,C002184,2024-12-23,Accessories,278.03,4,0,0
ORD0009036,C002185,2024-12-04,Fragrance,136.71,2,0,1
ORD0009037,C002185,2025-04-26,Beauty,203.64,2,0,1
ORD0009038,C002185,2025-10-30,Accessories,290.42,2,0,1
ORD0009039,C002185,2025-08-09,RTW,438.35,4,0,1
ORD0009040,C002186,2024-12-27,Beauty,174.85,4,0,0
ORD0009041,C002186,2025-05-25,Beauty,77.22,3,0,0
ORD0009042,C002188,2025-06-21,Fragrance,349.53,4,0,0
ORD0009043,C002188,2024-12-30,Beauty,913.43,4,0,0
ORD0009044,C002188,2025-01-15,Fragrance,320.73,5,0,0
ORD0009045,C002188,2025-03-03,Beauty,256.61,4,0,0
ORD0009046,C002188,2025-01-07,Fragrance,50.0,6,0,1
ORD0009047,C002188,2026-01-20,Beauty,306.81,5,0,0
ORD0009048,C002188,2025-10-27,RTW,613.15,4,0,0
ORD0009049,C002190,2025-08-03,Accessories,253.42,4,0,1
ORD0009050,C002190,2025-04-01,Beauty,219.17,4,0,1
ORD0009051,C002190,2025-05-01,Beauty,847.16,4,0,1
ORD0009052,C002190,2025-11-18,RTW,119.18,4,0,1
ORD0009053,C002190,2025-05-09,Accessories,221.52,4,0,1
ORD0009054,C002190,2025-07-05,Accessories,563.35,4,0,1
ORD0009055,C002190,2025-06-02,RTW,229.05,1,1,1
ORD0009056,C002190,2025-08-03,Fragrance,655.03,3,0,0
ORD0009057,C002190,2025-02-23,Beauty,749.62,3,0,1
ORD0009058,C002190,2025-06-16,Accessories,343.61,3,0,1
ORD0009059,C002191,2025-03-10,Accessories,428.53,3,1,0
ORD0009060,C002191,2025-02-20,Beauty,316.57,6,0,0
ORD0009061,C002191,2025-06-22,Beauty,686.36,3,0,1
ORD0009062,C002192,2024-12-23,Beauty,274.34,4,0,1
ORD0009063,C002192,2025-10-02,Fragrance,984.12,2,0,1
ORD0009064,C002192,2025-11-12,Beauty,101.54,5,0,1
ORD0009065,C002192,2024-08-26,Beauty,227.78,2,0,0
